ndc11,brand_name,strength,route,labeler_name
43857063201,Neurotox,"ALUMINUM 12 [hp_X]/mL, AMANITA MUSCARIA FRUITING BODY 12 [hp_X]/mL, ANTIMONY TRISULFIDE 12 [hp_X]/mL, ARSENIC TRIOXIDE 12 [hp_X]/mL, BARIUM CARBONATE 12 [hp_X]/mL, BERYLLIUM 12 [hp_X]/mL, BISMUTH 12 [hp_X]/mL, BORON 12 [hp_X]/mL, BOTULINUM TOXIN TYPE A 30 [hp_X]/mL, BROMINE 12 [hp_X]/mL, CADMIUM 12 [hp_X]/mL, CERIUM 12 [hp_X]/mL, CESIUM CHLORIDE 12 [hp_X]/mL, CHROMIUM 12 [hp_X]/mL, CITHARACANTHUS SPINICRUS 30 [hp_X]/mL, CLOSTRIDIUM PERFRINGENS 15 [hp_C]/mL, COBALT 12 [hp_X]/mL, CONIUM MACULATUM FLOWERING TOP 12 [hp_X]/mL, COPPER 12 [hp_X]/mL, DYSPROSIUM 12 [hp_X]/mL, ERBIUM 12 [hp_X]/mL, ESCHERICHIA COLI 30 [hp_X]/mL, EUROPIUM 12 [hp_X]/mL, GADOLINIUM 12 [hp_X]/mL, GELSEMIUM SEMPERVIRENS ROOT 30 [hp_X]/mL, GERMANIUM SESQUIOXIDE 12 [hp_X]/mL, GOLD 12 [hp_X]/mL, HOLMIUM 12 [hp_X]/mL, HUMAN HERPESVIRUS 4 30 [hp_C]/mL, INDIUM 12 [hp_X]/mL, INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) ANTIGEN (UV, FORMALDEHYDE INACTIVATED) 30 [hp_X]/mL, INFLUENZA A VIRUS A/VICTORIA/2570/2019 IVR-215 (H1N1) ANTIGEN (UV, FORMALDEHYDE INACTIVATED) 30 [hp_X]/mL, INFLUENZA B VIRUS B/AUSTRIA/1359417/2021 BVR-26 ANTIGEN (UV, FORMALDEHYDE INACTIVATED) 30 [hp_X]/mL, INFLUENZA B VIRUS B/PHUKET/3073/2013 ANTIGEN (UV, FORMALDEHYDE INACTIVATED) 30 [hp_X]/mL, IRON 12 [hp_X]/mL, LANTHANUM 14 [hp_C]/mL, LATRODECTUS MACTANS 30 [hp_X]/mL, LEAD 12 [hp_X]/mL, LITHIUM CARBONATE 12 [hp_X]/mL, LYCOPODIUM CLAVATUM SPORE 12 [hp_X]/mL, MAGNESIUM 12 [hp_X]/mL, MANGANESE 12 [hp_X]/mL, MEASLES VIRUS 30 [hp_X]/mL, MERCURIUS SOLUBILIS 12 [hp_X]/mL, MOLYBDENUM 12 [hp_X]/mL, NEODYMIUM OXIDE 12 [hp_X]/mL, NICKEL 12 [hp_X]/mL, NIOBIUM 30 [hp_C]/mL, OSMIUM 12 [hp_X]/mL, PALLADIUM 12 [hp_X]/mL, PHOSPHORUS 12 [hp_X]/mL, PLATINUM 12 [hp_X]/mL, POLIOVIRUS 30 [hp_C]/mL, PRASEODYMIUM 12 [hp_X]/mL, PROTEUS MORGANII 30 [hp_X]/mL, PROTEUS VULGARIS 30 [hp_X]/mL, PROTORTONIA CACTI 12 [hp_X]/mL, PSEUDOMONAS AERUGINOSA 30 [hp_X]/mL, RHODIUM 12 [hp_X]/mL, RUBIDIUM NITRITE 12 [hp_X]/mL, SALMONELLA ENTERICA SUBSP. ENTERICA SEROVAR TYPHI 33 [hp_X]/mL, SAMARIUM 12 [hp_X]/mL, SELENIUM 12 [hp_X]/mL, SILVER 12 [hp_X]/mL, STRONTIUM CARBONATE 12 [hp_X]/mL, TANTALUM 30 [hp_C]/mL, TERBIUM 12 [hp_X]/mL, THALLIUM 12 [hp_X]/mL, TIN 12 [hp_X]/mL, TOXICODENDRON PUBESCENS LEAF 30 [hp_X]/mL, URANYL NITRATE HEXAHYDRATE 12 [hp_X]/mL, VANADIUM 12 [hp_X]/mL, YTTERBIUM OXIDE 12 [hp_X]/mL, ZINC 12 [hp_X]/mL",ORAL,"BioActive Nutritional, Inc."
47781026501,Oxycodone hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,"Alvogen, Inc."
47781026505,Oxycodone hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,"Alvogen, Inc."
47781039460,Hydrocodone Bitartrate,HYDROCODONE BITARTRATE 40 mg/1,ORAL,Alvogen Inc.
47781041160,Hydrocodone Bitartrate,HYDROCODONE BITARTRATE 20 mg/1,ORAL,Alvogen Inc.
47781041360,Hydrocodone Bitartrate,HYDROCODONE BITARTRATE 40 mg/1,ORAL,Alvogen Inc.
50090066800,Ipratropium Bromide,IPRATROPIUM BROMIDE .5 mg/2.5mL,RESPIRATORY (INHALATION),A-S Medication Solutions
50090166900,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 3 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),A-S Medication Solutions
50090424800,Spiriva HandiHaler,TIOTROPIUM BROMIDE MONOHYDRATE 18 ug/1,"ORAL, RESPIRATORY (INHALATION)",A-S Medication Solutions
50268077415,Tramadol Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, TRAMADOL HYDROCHLORIDE 37.5 mg/1",ORAL,AvPAK
50742037304,Buprenorphine,BUPRENORPHINE 7.5 ug/h,TRANSDERMAL,"INGENUS PHARMACEUTICALS, LLC"
50742055105,FENTANYL,FENTANYL 37.5 ug/h,TRANSDERMAL,"INGENUS PHARMACEUTICALS, LLC"
51991000298,Methadone Hydrochloride,METHADONE HYDROCHLORIDE 10 mg/mL,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",Breckenridge Pharmaceutical Inc
53746011001,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Amneal Pharmaceuticals of New York LLC
53746011005,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Amneal Pharmaceuticals of New York LLC
53746011010,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Amneal Pharmaceuticals of New York LLC
54123011430,Zubsolv,"BUPRENORPHINE HYDROCHLORIDE 11.4 mg/1, NALOXONE HYDROCHLORIDE 2.9 mg/1",SUBLINGUAL,"Orexo US, Inc."
55700074805,FENTANYL,FENTANYL 50 ug/h,TRANSDERMAL,"Quality Care Products, LLC"
55700099230,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"Quality Care Products, LLC"
55700099260,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"Quality Care Products, LLC"
55700099290,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"Quality Care Products, LLC"
57664037708,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"Sun Pharmaceutical Industries, Inc."
57664037713,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"Sun Pharmaceutical Industries, Inc."
57664037718,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"Sun Pharmaceutical Industries, Inc."
58118017708,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE 8 mg/1,SUBLINGUAL,"Clinical Solutions Wholesale, LLC"
58118800508,Buprenorphine Hydrochloride and Naloxone Hydrochloride Dihydrate,"BUPRENORPHINE HYDROCHLORIDE 2 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE .5 mg/1",SUBLINGUAL,"Clinical Solutions Wholesale, LLC"
58118802008,Buprenorphine Hydrochloride and Naloxone Hydrochloride Dihydrate,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,"Clinical Solutions Wholesale, LLC"
59011027160,Hysingla ER,HYDROCODONE BITARTRATE 20 mg/1,ORAL,Purdue Pharma LP
59011027660,Hysingla ER,HYDROCODONE BITARTRATE 100 mg/1,ORAL,Purdue Pharma LP
59011041010,OxyContin,OXYCODONE HYDROCHLORIDE 10 mg/1,ORAL,Purdue Pharma LP
59011041020,OxyContin,OXYCODONE HYDROCHLORIDE 10 mg/1,ORAL,Purdue Pharma LP
59011042010,OxyContin,OXYCODONE HYDROCHLORIDE 20 mg/1,ORAL,Purdue Pharma LP
59011042020,OxyContin,OXYCODONE HYDROCHLORIDE 20 mg/1,ORAL,Purdue Pharma LP
59011075704,Butrans,BUPRENORPHINE 7.5 ug/h,TRANSDERMAL,Purdue Pharma LP
59385002260,BELBUCA,BUPRENORPHINE HYDROCHLORIDE 150 ug/1,BUCCAL,BioDelivery Sciences International Inc
59385002560,BELBUCA,BUPRENORPHINE HYDROCHLORIDE 600 ug/1,BUCCAL,BioDelivery Sciences International Inc
59385002760,BELBUCA,BUPRENORPHINE HYDROCHLORIDE 900 ug/1,BUCCAL,BioDelivery Sciences International Inc
00228309211,Morphine sulfate,MORPHINE SULFATE 90 mg/1,ORAL,"Actavis Pharma, Inc."
00228311611,Morphine sulfate,MORPHINE SULFATE 45 mg/1,ORAL,"Actavis Pharma, Inc."
60429059001,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"Golden State Medical Supply, Inc."
60429059005,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"Golden State Medical Supply, Inc."
60505700802,FENTANYL,FENTANYL 75 ug/h,TRANSDERMAL,Apotex Corp.
60505708202,FENTANYL,FENTANYL 50 ug/h,TRANSDERMAL,Apotex Corp.
60687040583,IPRATROPIUM BROMIDE AND ALBUTEROL SULFATE,"ALBUTEROL SULFATE 2.5 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),American Health Packaging
60687059001,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 4 mg/1,ORAL,American Health Packaging
60760087030,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,ST. MARY'S MEDICAL PARK PHARMACY
60760087060,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,ST. MARY'S MEDICAL PARK PHARMACY
60760095530,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE 10 mg/1,ORAL,ST. MARY'S MEDICAL PARK PHARMACY
60760095560,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE 10 mg/1,ORAL,ST. MARY'S MEDICAL PARK PHARMACY
60760096560,Oxycodone Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,ST. MARY'S MEDICAL PARK PHARMACY
60760096590,Oxycodone Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,ST. MARY'S MEDICAL PARK PHARMACY
60951070070,ENDOCET,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,"ENDO USA, Inc."
61919007321,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,DIRECT RX
61919048490,ACETAMINOPHEN AND CODEINE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Direct_Rx
61919081830,TRAMADOL HCL ER,TRAMADOL HYDROCHLORIDE 100 mg/1,ORAL,DIRECT RX
61919081860,TRAMADOL HCL ER,TRAMADOL HYDROCHLORIDE 100 mg/1,ORAL,DIRECT RX
61919081890,TRAMADOL HCL ER,TRAMADOL HYDROCHLORIDE 100 mg/1,ORAL,DIRECT RX
63187065812,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Proficient Rx LP
63187065815,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Proficient Rx LP
63187065820,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Proficient Rx LP
63187065830,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Proficient Rx LP
63187065860,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Proficient Rx LP
63187065890,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Proficient Rx LP
63187072115,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Proficient Rx LP
63187072120,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Proficient Rx LP
63187072130,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Proficient Rx LP
63187072160,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Proficient Rx LP
63187072190,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Proficient Rx LP
63187081515,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Proficient Rx LP
63187081520,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Proficient Rx LP
63187081530,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Proficient Rx LP
63187081560,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Proficient Rx LP
63187098410,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Proficient Rx LP
63187098412,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Proficient Rx LP
63187098415,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Proficient Rx LP
63187098430,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Proficient Rx LP
63187098460,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Proficient Rx LP
63304045301,Morphine sulfate,MORPHINE SULFATE 200 mg/1,ORAL,"Sun Pharmaceutical Industries, Inc."
63304045303,Morphine sulfate,MORPHINE SULFATE 200 mg/1,ORAL,"Sun Pharmaceutical Industries, Inc."
63304045305,Morphine sulfate,MORPHINE SULFATE 200 mg/1,ORAL,"Sun Pharmaceutical Industries, Inc."
63323045401,Morphine Sulfate,MORPHINE SULFATE 4 mg/mL,"INTRAMUSCULAR, INTRAVENOUS","Fresenius Kabi USA, LLC"
63323085410,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 4 mg/mL,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS","Fresenius Kabi USA, LLC"
63629109101,Morphine sulfate,MORPHINE SULFATE 200 mg/1,ORAL,Bryant Ranch Prepack
63629117401,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/5mL,ORAL,Bryant Ranch Prepack
63629118101,hydrocodone bitartrate and acetaminophen,"ACETAMINOPHEN 300 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Bryant Ranch Prepack
63629192901,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 30 mg/1,ORAL,Bryant Ranch Prepack
63629196501,Opium Tincture Deodorized,MORPHINE 10 g/1000mL,ORAL,Bryant Ranch Prepack
63629218901,ENDOCET,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Bryant Ranch Prepack
63629231001,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 300 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
63629507400,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629507401,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629507402,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629507403,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629507404,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629507405,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629507406,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629507407,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629507408,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629507409,Buprenorphine HCl and Naloxone HCl,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Bryant Ranch Prepack
63629832401,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 300 mg/1,ORAL,Bryant Ranch Prepack
63629832402,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 300 mg/1,ORAL,Bryant Ranch Prepack
63629832403,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 300 mg/1,ORAL,Bryant Ranch Prepack
63629832404,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 300 mg/1,ORAL,Bryant Ranch Prepack
63629846001,MORPHINE SULFATE,MORPHINE SULFATE 30 mg/1,ORAL,Bryant Ranch Prepack
63629849901,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629850501,Morphine Sulfate Extended Release,MORPHINE SULFATE 200 mg/1,ORAL,Bryant Ranch Prepack
63629852601,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,Bryant Ranch Prepack
63629887601,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
63629888501,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629888502,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629888503,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629888504,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629888505,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629888901,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,Bryant Ranch Prepack
63629888902,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,Bryant Ranch Prepack
63629888903,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,Bryant Ranch Prepack
63629888904,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,Bryant Ranch Prepack
63629950101,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Bryant Ranch Prepack
64896070101,Oxymorphone hydrochloride,OXYMORPHONE HYDROCHLORIDE 40 mg/1,ORAL,Amneal Pharmaceuticals LLC
64896070103,Oxymorphone hydrochloride,OXYMORPHONE HYDROCHLORIDE 40 mg/1,ORAL,Amneal Pharmaceuticals LLC
64896070108,Oxymorphone hydrochloride,OXYMORPHONE HYDROCHLORIDE 40 mg/1,ORAL,Amneal Pharmaceuticals LLC
64896070113,Oxymorphone hydrochloride,OXYMORPHONE HYDROCHLORIDE 40 mg/1,ORAL,Amneal Pharmaceuticals LLC
64950034316,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/15mL, HYDROCODONE BITARTRATE 7.5 mg/15mL",ORAL,Genus Lifesciences Inc.
65162004703,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/1,ORAL,Amneal Pharmaceuticals LLC
65162004710,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/1,ORAL,Amneal Pharmaceuticals LLC
65162004725,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/1,ORAL,Amneal Pharmaceuticals LLC
65162004750,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 5 mg/1,ORAL,Amneal Pharmaceuticals LLC
65862090503,Ipratropium bromide,IPRATROPIUM BROMIDE .5 mg/2.5mL,RESPIRATORY (INHALATION),Aurobindo Pharma Limited
65862090525,Ipratropium bromide,IPRATROPIUM BROMIDE .5 mg/2.5mL,RESPIRATORY (INHALATION),Aurobindo Pharma Limited
65862090530,Ipratropium bromide,IPRATROPIUM BROMIDE .5 mg/2.5mL,RESPIRATORY (INHALATION),Aurobindo Pharma Limited
65862090560,Ipratropium bromide,IPRATROPIUM BROMIDE .5 mg/2.5mL,RESPIRATORY (INHALATION),Aurobindo Pharma Limited
65862090603,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 2.5 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),Aurobindo Pharma Limited
65862090630,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 2.5 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),Aurobindo Pharma Limited
65862090660,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 2.5 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),Aurobindo Pharma Limited
67046154103,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 100 mg/1,ORAL,Coupler LLC
67296035508,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296035509,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296148307,Morphine Sulfate,MORPHINE SULFATE 20 mg/mL,ORAL,RedPharm Drug
67296157901,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,"RedPharm Drug, Inc."
67296157903,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,"RedPharm Drug, Inc."
67296157906,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,"RedPharm Drug, Inc."
67296179401,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,"RedPharm Drug, Inc."
67296179402,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,"RedPharm Drug, Inc."
67296183401,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,RedPharm Drug Inc
67296183402,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,RedPharm Drug Inc
67296183403,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,RedPharm Drug Inc
67296183404,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,RedPharm Drug Inc
67296183406,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,RedPharm Drug Inc
67296183407,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,RedPharm Drug Inc
67296216601,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/15mL, HYDROCODONE BITARTRATE 7.5 mg/15mL",ORAL,Redpharm Drug
68071268106,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,"NuCare Pharmaceuticals,Inc."
68071494106,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,"NuCare Pharmaceuticals,Inc."
68084069901,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,American Health Packaging
68084071001,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,American Health Packaging
