drug1,drug2,drug3,n_total,n_ae,n_no_ae,ae_prop,p_value,p_adj,significant,drug1_name,drug2_name,drug3_name
A11H,C10A,N02B,261,5,256,0.019157088122605363,1.0,1.0,False,OTHER PLAIN VITAMIN PREPARATIONS,"LIPID MODIFYING AGENTS, PLAIN",OTHER ANALGESICS AND ANTIPYRETICS
D01A,M05B,N02A,261,5,256,0.019157088122605363,1.0,1.0,False,ANTIFUNGALS FOR TOPICAL USE,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,OPIOIDS
R03A,R03B,S01C,261,5,256,0.019157088122605363,1.0,1.0,False,"ADRENERGICS, INHALANTS","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION
C02A,N05C,R03B,261,5,256,0.019157088122605363,1.0,1.0,False,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",HYPNOTICS AND SEDATIVES,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A02B,G04B,N01B,261,5,256,0.019157088122605363,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),UROLOGICALS,"ANESTHETICS, LOCAL"
A02B,B03B,R03B,1305,25,1280,0.019157088122605363,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),VITAMIN B12 AND FOLIC ACID,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A02B,C09A,D01A,1044,20,1024,0.019157088122605363,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"ACE INHIBITORS, PLAIN",ANTIFUNGALS FOR TOPICAL USE
A10B,C01D,H02A,261,5,256,0.019157088122605363,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",VASODILATORS USED IN CARDIAC DISEASES,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN"
A02B,C01B,R01A,261,5,256,0.019157088122605363,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"ANTIARRHYTHMICS, CLASS I AND III",DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
A10A,C03C,J01C,261,5,256,0.019157088122605363,1.0,1.0,False,INSULINS AND ANALOGUES,HIGH-CEILING DIURETICS,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS"
C03A,C09A,M02A,261,5,256,0.019157088122605363,1.0,1.0,False,"LOW-CEILING DIURETICS, THIAZIDES","ACE INHIBITORS, PLAIN",TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN
M02A,N02A,N05B,1775,34,1741,0.01915492957746479,1.0,1.0,False,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,OPIOIDS,ANXIOLYTICS
H03A,N03A,R03B,992,19,973,0.019153225806451613,1.0,1.0,False,THYROID PREPARATIONS,ANTIEPILEPTICS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A10B,C08C,H03A,992,19,973,0.019153225806451613,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,THYROID PREPARATIONS
A10B,C09C,C10A,4699,90,4609,0.019153011278995533,0.9988101999319436,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","LIPID MODIFYING AGENTS, PLAIN"
A10B,C03D,C07A,940,18,922,0.019148936170212766,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,BETA BLOCKING AGENTS
C09A,G04B,M01A,940,18,922,0.019148936170212766,1.0,1.0,False,"ACE INHIBITORS, PLAIN",UROLOGICALS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
C08C,N02A,S01E,1567,30,1537,0.01914486279514997,1.0,1.0,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,OPIOIDS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS
C08C,G04B,N02B,888,17,871,0.019144144144144143,1.0,1.0,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,UROLOGICALS,OTHER ANALGESICS AND ANTIPYRETICS
A10B,C09A,M03B,3709,71,3638,0.019142626044756,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","ACE INHIBITORS, PLAIN","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
C03C,C10A,M01A,3187,61,3126,0.019140257295262003,1.0,1.0,False,HIGH-CEILING DIURETICS,"LIPID MODIFYING AGENTS, PLAIN","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
C02C,M01A,R03B,209,4,205,0.019138755980861243,1.0,1.0,False,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
J07A,M03B,N02A,209,4,205,0.019138755980861243,1.0,1.0,False,BACTERIAL VACCINES,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",OPIOIDS
A10A,N02B,R05D,418,8,410,0.019138755980861243,1.0,1.0,False,INSULINS AND ANALOGUES,OTHER ANALGESICS AND ANTIPYRETICS,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS"
A02B,C02A,G04B,209,4,205,0.019138755980861243,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",UROLOGICALS
A02B,C09D,M03B,1045,20,1025,0.019138755980861243,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
L04A,N02A,S01B,209,4,205,0.019138755980861243,1.0,1.0,False,IMMUNOSUPPRESSANTS,OPIOIDS,ANTIINFLAMMATORY AGENTS
A10A,C10A,D07X,209,4,205,0.019138755980861243,1.0,1.0,False,INSULINS AND ANALOGUES,"LIPID MODIFYING AGENTS, PLAIN","CORTICOSTEROIDS, OTHER COMBINATIONS"
A09A,A10A,C10A,209,4,205,0.019138755980861243,1.0,1.0,False,"DIGESTIVES, INCL. ENZYMES",INSULINS AND ANALOGUES,"LIPID MODIFYING AGENTS, PLAIN"
G03C,H02A,N05C,209,4,205,0.019138755980861243,1.0,1.0,False,ESTROGENS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",HYPNOTICS AND SEDATIVES
A04A,N02A,S01X,209,4,205,0.019138755980861243,1.0,1.0,False,ANTIEMETICS AND ANTINAUSEANTS,OPIOIDS,OTHER OPHTHALMOLOGICALS
B03A,D01A,N06A,209,4,205,0.019138755980861243,1.0,1.0,False,IRON PREPARATIONS,ANTIFUNGALS FOR TOPICAL USE,ANTIDEPRESSANTS
C03A,D07A,R06A,418,8,410,0.019138755980861243,1.0,1.0,False,"LOW-CEILING DIURETICS, THIAZIDES","CORTICOSTEROIDS, PLAIN",ANTIHISTAMINES FOR SYSTEMIC USE
C09D,N03A,R03B,209,4,205,0.019138755980861243,1.0,1.0,False,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",ANTIEPILEPTICS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A02B,J01A,R01A,627,12,615,0.019138755980861243,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),TETRACYCLINES,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
C10A,G03C,N03A,627,12,615,0.019138755980861243,1.0,1.0,False,"LIPID MODIFYING AGENTS, PLAIN",ESTROGENS,ANTIEPILEPTICS
J01F,R03B,R05D,627,12,615,0.019138755980861243,1.0,1.0,False,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS"
C09A,R01A,S01G,209,4,205,0.019138755980861243,1.0,1.0,False,"ACE INHIBITORS, PLAIN",DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,DECONGESTANTS AND ANTIALLERGICS
J01F,N05A,R01A,209,4,205,0.019138755980861243,1.0,1.0,False,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",ANTIPSYCHOTICS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
A07D,C07A,M01A,209,4,205,0.019138755980861243,1.0,1.0,False,ANTIPROPULSIVES,BETA BLOCKING AGENTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
A06A,N02A,S01G,209,4,205,0.019138755980861243,1.0,1.0,False,DRUGS FOR CONSTIPATION,OPIOIDS,DECONGESTANTS AND ANTIALLERGICS
C10A,J01M,M01A,993,19,974,0.019133937562940583,1.0,1.0,False,"LIPID MODIFYING AGENTS, PLAIN",QUINOLONE ANTIBACTERIALS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
A10B,N02B,N05C,2091,40,2051,0.01912960306073649,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",OTHER ANALGESICS AND ANTIPYRETICS,HYPNOTICS AND SEDATIVES
A10A,D01A,N02A,1673,32,1641,0.019127316198445904,1.0,1.0,False,INSULINS AND ANALOGUES,ANTIFUNGALS FOR TOPICAL USE,OPIOIDS
A11C,B03A,R03B,366,7,359,0.01912568306010929,1.0,1.0,False,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",IRON PREPARATIONS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
D01A,M03B,N05C,366,7,359,0.01912568306010929,1.0,1.0,False,ANTIFUNGALS FOR TOPICAL USE,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",HYPNOTICS AND SEDATIVES
C01D,C09C,R03B,523,10,513,0.019120458891013385,1.0,1.0,False,VASODILATORS USED IN CARDIAC DISEASES,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A02B,C01A,R03A,523,10,513,0.019120458891013385,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),CARDIAC GLYCOSIDES,"ADRENERGICS, INHALANTS"
A02B,M03B,M05B,680,13,667,0.01911764705882353,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION
C10A,G03C,N05B,837,16,821,0.019115890083632018,1.0,1.0,False,"LIPID MODIFYING AGENTS, PLAIN",ESTROGENS,ANXIOLYTICS
N02A,R01A,R03B,4813,92,4721,0.01911489715354249,0.9823840691643921,1.0,False,OPIOIDS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
C03D,M03B,N06A,785,15,770,0.01910828025477707,1.0,1.0,False,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIDEPRESSANTS
H02A,J01M,R03B,1727,33,1694,0.01910828025477707,1.0,1.0,False,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",QUINOLONE ANTIBACTERIALS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A02B,B03B,G04B,314,6,308,0.01910828025477707,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),VITAMIN B12 AND FOLIC ACID,UROLOGICALS
M05B,N02A,R03D,471,9,462,0.01910828025477707,1.0,1.0,False,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,OPIOIDS,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
G04C,N05C,R03B,314,6,308,0.01910828025477707,1.0,1.0,False,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,HYPNOTICS AND SEDATIVES,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A10B,M03B,R03D,1099,21,1078,0.01910828025477707,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
G04C,N02A,S01E,628,12,616,0.01910828025477707,1.0,1.0,False,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,OPIOIDS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS
C08C,C10A,R03A,7747,148,7599,0.019104169355879694,0.9519314998047884,1.0,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"LIPID MODIFYING AGENTS, PLAIN","ADRENERGICS, INHALANTS"
G03C,M03B,N06A,1780,34,1746,0.019101123595505618,1.0,1.0,False,ESTROGENS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIDEPRESSANTS
C09D,C10A,N05B,890,17,873,0.019101123595505618,1.0,1.0,False,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS","LIPID MODIFYING AGENTS, PLAIN",ANXIOLYTICS
C07A,N02B,N05C,2513,48,2465,0.01910067648229208,1.0,1.0,False,BETA BLOCKING AGENTS,OTHER ANALGESICS AND ANTIPYRETICS,HYPNOTICS AND SEDATIVES
C09A,J01C,R03A,733,14,719,0.019099590723055934,1.0,1.0,False,"ACE INHIBITORS, PLAIN","BETA-LACTAM ANTIBACTERIALS, PENICILLINS","ADRENERGICS, INHALANTS"
C10A,M01A,S01E,733,14,719,0.019099590723055934,1.0,1.0,False,"LIPID MODIFYING AGENTS, PLAIN","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANTIGLAUCOMA PREPARATIONS AND MIOTICS
A10B,C03C,D01A,576,11,565,0.019097222222222224,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",HIGH-CEILING DIURETICS,ANTIFUNGALS FOR TOPICAL USE
B01A,J01C,R03A,576,11,565,0.019097222222222224,1.0,1.0,False,ANTITHROMBOTIC AGENTS,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","ADRENERGICS, INHALANTS"
C01D,N06A,R01A,576,11,565,0.019097222222222224,1.0,1.0,False,VASODILATORS USED IN CARDIAC DISEASES,ANTIDEPRESSANTS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
D01A,H03A,M01A,419,8,411,0.01909307875894988,1.0,1.0,False,ANTIFUNGALS FOR TOPICAL USE,THYROID PREPARATIONS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
A11C,C03A,R01A,419,8,411,0.01909307875894988,1.0,1.0,False,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO","LOW-CEILING DIURETICS, THIAZIDES",DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
C09C,C10A,R03D,1362,26,1336,0.01908957415565345,1.0,1.0,False,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","LIPID MODIFYING AGENTS, PLAIN",OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
C03A,D07A,N02A,1624,31,1593,0.019088669950738917,1.0,1.0,False,"LOW-CEILING DIURETICS, THIAZIDES","CORTICOSTEROIDS, PLAIN",OPIOIDS
A02B,N02B,R01A,6549,125,6424,0.019086883493663154,0.9532523186050363,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),OTHER ANALGESICS AND ANTIPYRETICS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
C03C,C07A,N05C,1467,28,1439,0.0190865712338105,1.0,1.0,False,HIGH-CEILING DIURETICS,BETA BLOCKING AGENTS,HYPNOTICS AND SEDATIVES
C02D,C03A,R03A,262,5,257,0.019083969465648856,1.0,1.0,False,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON","LOW-CEILING DIURETICS, THIAZIDES","ADRENERGICS, INHALANTS"
C03C,C09C,G04B,262,5,257,0.019083969465648856,1.0,1.0,False,HIGH-CEILING DIURETICS,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN",UROLOGICALS
A10B,J02A,N06A,524,10,514,0.019083969465648856,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",ANTIMYCOTICS FOR SYSTEMIC USE,ANTIDEPRESSANTS
A11C,G04B,H03A,262,5,257,0.019083969465648856,1.0,1.0,False,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",UROLOGICALS,THYROID PREPARATIONS
H03A,M01A,N05B,2201,42,2159,0.019082235347569285,1.0,1.0,False,THYROID PREPARATIONS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANXIOLYTICS
A02B,M03B,M04A,891,17,874,0.019079685746352413,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIGOUT PREPARATIONS
A02B,C10A,L02B,367,7,360,0.01907356948228883,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"LIPID MODIFYING AGENTS, PLAIN",HORMONE ANTAGONISTS AND RELATED AGENTS
C07A,G03C,H03A,367,7,360,0.01907356948228883,1.0,1.0,False,BETA BLOCKING AGENTS,ESTROGENS,THYROID PREPARATIONS
H02A,L04A,R06A,367,7,360,0.01907356948228883,1.0,1.0,False,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",IMMUNOSUPPRESSANTS,ANTIHISTAMINES FOR SYSTEMIC USE
C10A,N05B,N05C,3146,60,3086,0.019071837253655435,0.9896819475621258,1.0,False,"LIPID MODIFYING AGENTS, PLAIN",ANXIOLYTICS,HYPNOTICS AND SEDATIVES
B05X,M04A,R03B,472,9,463,0.019067796610169493,1.0,1.0,False,I.V. SOLUTION ADDITIVES,ANTIGOUT PREPARATIONS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
C03A,C08C,M01A,2308,44,2264,0.019064124783362217,1.0,1.0,False,"LOW-CEILING DIURETICS, THIAZIDES",SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
D07A,N01B,N02A,892,17,875,0.01905829596412556,1.0,1.0,False,"CORTICOSTEROIDS, PLAIN","ANESTHETICS, LOCAL",OPIOIDS
C09B,C10A,R03A,1837,35,1802,0.01905280348394121,1.0,1.0,False,"ACE INHIBITORS, COMBINATIONS","LIPID MODIFYING AGENTS, PLAIN","ADRENERGICS, INHALANTS"
C03C,G04B,N05B,525,10,515,0.01904761904761905,1.0,1.0,False,HIGH-CEILING DIURETICS,UROLOGICALS,ANXIOLYTICS
A11C,C09A,N05C,315,6,309,0.01904761904761905,1.0,1.0,False,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO","ACE INHIBITORS, PLAIN",HYPNOTICS AND SEDATIVES
C01D,C10A,H02A,735,14,721,0.01904761904761905,1.0,1.0,False,VASODILATORS USED IN CARDIAC DISEASES,"LIPID MODIFYING AGENTS, PLAIN","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN"
C03A,C09A,G03C,210,4,206,0.01904761904761905,1.0,1.0,False,"LOW-CEILING DIURETICS, THIAZIDES","ACE INHIBITORS, PLAIN",ESTROGENS
A01A,C09A,M01A,210,4,206,0.01904761904761905,1.0,1.0,False,STOMATOLOGICAL PREPARATIONS,"ACE INHIBITORS, PLAIN","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
A10B,C09A,S01A,210,4,206,0.01904761904761905,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","ACE INHIBITORS, PLAIN",ANTIINFECTIVES
B03B,N05C,R03D,210,4,206,0.01904761904761905,1.0,1.0,False,VITAMIN B12 AND FOLIC ACID,HYPNOTICS AND SEDATIVES,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
A10B,B03A,C03C,420,8,412,0.01904761904761905,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",IRON PREPARATIONS,HIGH-CEILING DIURETICS
C09A,H03A,R05D,210,4,206,0.01904761904761905,1.0,1.0,False,"ACE INHIBITORS, PLAIN",THYROID PREPARATIONS,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS"
A10A,C03C,S01E,315,6,309,0.01904761904761905,1.0,1.0,False,INSULINS AND ANALOGUES,HIGH-CEILING DIURETICS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS
C03A,H02A,M03B,735,14,721,0.01904761904761905,1.0,1.0,False,"LOW-CEILING DIURETICS, THIAZIDES","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
B03B,G04B,N06A,315,6,309,0.01904761904761905,1.0,1.0,False,VITAMIN B12 AND FOLIC ACID,UROLOGICALS,ANTIDEPRESSANTS
A02B,N05B,N07A,210,4,206,0.01904761904761905,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANXIOLYTICS,PARASYMPATHOMIMETICS
C09C,R03B,S01E,315,6,309,0.01904761904761905,1.0,1.0,False,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",ANTIGLAUCOMA PREPARATIONS AND MIOTICS
J01F,N02A,N05C,1785,34,1751,0.01904761904761905,1.0,1.0,False,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",OPIOIDS,HYPNOTICS AND SEDATIVES
A02B,A11C,C08D,420,8,412,0.01904761904761905,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS
A01A,A10B,R03A,210,4,206,0.01904761904761905,1.0,1.0,False,STOMATOLOGICAL PREPARATIONS,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","ADRENERGICS, INHALANTS"
C01D,C01E,R03A,315,6,309,0.01904761904761905,1.0,1.0,False,VASODILATORS USED IN CARDIAC DISEASES,OTHER CARDIAC PREPARATIONS,"ADRENERGICS, INHALANTS"
C08D,G04B,N02A,525,10,515,0.01904761904761905,1.0,1.0,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,UROLOGICALS,OPIOIDS
A10A,G04B,R01A,210,4,206,0.01904761904761905,1.0,1.0,False,INSULINS AND ANALOGUES,UROLOGICALS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
C07A,M01A,S01E,420,8,412,0.01904761904761905,1.0,1.0,False,BETA BLOCKING AGENTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANTIGLAUCOMA PREPARATIONS AND MIOTICS
M01A,N03A,P01B,315,6,309,0.01904761904761905,1.0,1.0,False,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANTIEPILEPTICS,ANTIMALARIALS
C03D,R01A,R03D,210,4,206,0.01904761904761905,1.0,1.0,False,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
G03C,N02B,N05C,683,13,670,0.01903367496339678,1.0,1.0,False,ESTROGENS,OTHER ANALGESICS AND ANTIPYRETICS,HYPNOTICS AND SEDATIVES
M01A,N06A,R05D,1156,22,1134,0.01903114186851211,1.0,1.0,False,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANTIDEPRESSANTS,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS"
A10A,C09A,G04B,473,9,464,0.019027484143763214,1.0,1.0,False,INSULINS AND ANALOGUES,"ACE INHIBITORS, PLAIN",UROLOGICALS
A02B,A10A,J01F,473,9,464,0.019027484143763214,1.0,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),INSULINS AND ANALOGUES,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS"
C02C,C09A,C10A,473,9,464,0.019027484143763214,1.0,1.0,False,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING","ACE INHIBITORS, PLAIN","LIPID MODIFYING AGENTS, PLAIN"
C08D,M01A,N02B,841,16,825,0.019024970273483946,1.0,1.0,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",OTHER ANALGESICS AND ANTIPYRETICS
G03A,M01A,R03A,368,7,361,0.019021739130434784,1.0,1.0,False,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","ADRENERGICS, INHALANTS"
C09C,D01A,R03B,368,7,361,0.019021739130434784,1.0,1.0,False,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN",ANTIFUNGALS FOR TOPICAL USE,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A10A,C02D,R03B,368,7,361,0.019021739130434784,1.0,1.0,False,INSULINS AND ANALOGUES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A10B,C02C,N06A,368,7,361,0.019021739130434784,1.0,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",ANTIDEPRESSANTS
